series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
149,1,105.50676609473834,79.68643982739854,3780.3250323905027,158.23330321865996,79.68643982739854,0.3333333333333333,6
149,2,29.61046885442387,25.46190420995569,43.20099735778169,61.91175626390195,25.46190420995569,0.8333333333333334,6
150,0,32.06250615393765,30.985415073602656,7107.317588851727,87.67481825474285,30.985415073602656,0.5,6
150,1,26.636969706154865,23.11823757863718,16713.752602773544,125.00101364502669,23.11823757863718,0.5,6
150,2,15.934285648745696,12.788129551518916,4167.808280993011,74.54238428354365,12.788129551518916,0.6666666666666666,6
151,0,57.48697752566782,52.98372537158247,34623.7288988359,143.90239354097184,52.98372537158247,0.3333333333333333,6
151,1,23.348666957552158,18.81004474538551,330.55705340372384,70.0026430776616,18.81004474538551,0.6666666666666666,6
151,2,19.734901292679325,16.759537550925575,5357.708961247751,99.06572298428974,16.759537550925575,0.8333333333333334,6
152,0,49.863165099955694,39.50457505545313,23024.110425154107,104.02883345938416,39.50457505545313,0.5,6
152,1,54.438607378123606,52.02761791293488,215.11754252913727,87.90642753732419,52.02761791293488,0.3333333333333333,6
152,2,56.86352201540313,53.99321073774502,11004.315184309975,142.22300348898028,53.99321073774502,0.5,6
153,0,34.17805361220364,33.18637478964242,136.16404939756802,78.96835376060982,33.18637478964242,1.0,6
153,1,17.275441444004926,16.5811102805435,78.5758624466281,55.41524925948838,16.5811102805435,0.3333333333333333,6
153,2,16.883959939887934,16.137933177113915,96.34077439152767,62.71379531989211,16.137933177113915,1.0,6
154,0,29.494291181842414,25.637405163663676,44.17934743134557,33.92294071157757,25.637405163663676,1.0,6
154,1,28.591572983546197,26.67285793289813,50.358388055188584,39.294146303001945,26.67285793289813,1.0,6
154,2,28.859398474768803,27.836847011029306,67.25162062154632,48.804635126927174,27.836847011029306,0.8333333333333334,6
155,0,23.273336399351056,21.1748464080739,32.710419634646,27.410195294955148,21.1748464080739,1.0,6
155,1,13.397811528296064,12.54292239390629,20.86157957011527,19.36883371011705,12.54292239390629,1.0,6
155,2,26.32211835764574,24.66152039296534,42.561563968946786,34.233660532564265,24.66152039296534,1.0,6
156,0,18.120049827886564,15.158268814255623,37.62995585018369,29.475916942007302,15.158268814255623,1.0,6
156,1,36.86412251628296,31.2533404354768,1155.6996323237954,83.91117496224494,31.2533404354768,0.5,6
156,2,32.09576874169938,26.106148702168728,16382.787361914465,89.8170958196058,26.106148702168728,0.5,6
157,0,28.84690621249587,27.01501775088732,43.72722463345163,34.880904100808515,27.01501775088732,1.0,6
157,1,21.45218621735647,19.104038077671873,39.72447006116212,31.327034493637502,19.104038077671873,0.8333333333333334,6
157,2,50.809318203863675,44.94404631694667,22620.44154433473,110.62624622082812,44.94404631694667,0.5,6
158,0,40.253889491238404,39.15541659472678,64.88185436762058,48.26591186719416,39.15541659472678,1.0,6
158,1,33.28023684854029,31.771108603955323,52.79766581894223,41.51105829687082,31.771108603955323,1.0,6
158,2,26.163269978417897,24.835105643500384,47.84753729642002,37.86884085822107,24.835105643500384,1.0,6
159,0,37.786583411376995,34.66920584318586,8116.274717656299,84.97776475150104,34.66920584318586,1.0,6
159,1,29.972291962398142,22.786203060065898,138.90069065944226,47.756763231063374,22.786203060065898,1.0,6
159,2,14.45501014957159,11.756472688931268,19.877735903181083,20.936979171745854,11.756472688931268,1.0,6
160,0,11.407786873910304,9.247302183508639,11.82835269950872,12.598907262100825,9.247302183508639,1.0,6
160,1,21.52943174516764,18.42925283653387,28.617020643809138,26.83698311926703,18.42925283653387,0.6666666666666666,6
160,2,43.1358002798577,40.82179470026873,655.8082978302058,91.75348758411991,40.82179470026873,0.6666666666666666,6
161,0,88.6543997087985,87.12110824333274,256.8147731998754,109.26374576662474,87.12110824333274,0.5,6
161,1,29.541979899056038,23.620503384299194,8666.466736767454,68.82080812296569,23.620503384299194,0.6666666666666666,6
161,2,46.390682519775645,45.72988083556225,47.24402886080748,62.03228208182195,45.72988083556225,0.16666666666666666,6
162,0,33.51634934018325,26.400989683196368,84.88402802251196,52.27932322604393,26.400989683196368,1.0,6
162,1,38.44548591157622,37.48637865733596,16223.352617934492,148.9375971766769,37.48637865733596,0.6666666666666666,6
162,2,17.584884137378893,15.31882977649554,48.82356430981367,41.23657944467245,15.31882977649554,1.0,6
163,0,49.20671082168354,42.34372995178642,217.98078604505085,91.8396187886246,42.34372995178642,1.0,6
163,1,21.776909834537253,18.290430716575084,54.97520227858842,46.850848782521396,18.290430716575084,0.8333333333333334,6
163,2,16.378708442383218,14.276574714281047,51.991362893850024,41.81406959828172,14.276574714281047,1.0,6
164,0,52.91415768934261,52.05288755207075,39162.71501025555,178.09728617702172,52.05288755207075,0.16666666666666666,6
164,1,46.24202977426193,36.45498683127958,13396.240779572823,102.23193524434653,36.45498683127958,0.5,6
164,2,28.423583730213508,25.20345249327001,57.206150337833606,75.83471874191,25.20345249327001,0.8333333333333334,6
165,0,23.91656457397179,22.417843447454697,26.30592839929647,30.708026885988797,22.417843447454697,1.0,6
165,1,26.682894633006413,22.143021451404138,30.370712262365995,32.06910938526986,22.143021451404138,0.8333333333333334,6
165,2,35.17212616069324,31.604690210827034,87.23175451368404,55.4035158199583,31.604690210827034,1.0,6
166,0,9.74883955984536,8.967574674643972,13.175584635969981,14.128279508809186,8.967574674643972,1.0,6
166,1,48.51280091600624,40.02340573105465,24329.573216131128,94.85226946912366,40.02340573105465,0.5,6
166,2,17.939614890404368,13.872146344812585,51.36519738222828,29.712995261652036,13.872146344812585,1.0,6
167,0,9.433848969484236,7.752081184433675,10.366383488161018,10.295081110472548,7.752081184433675,1.0,6
167,1,40.530110828589805,24.133382695813697,14762.187751718151,48.43907831993473,24.133382695813697,0.8333333333333334,6
167,2,50.412507242832405,47.17595814422973,12413.31723027914,105.05687173816331,47.17595814422973,0.3333333333333333,6
168,0,45.17330802582672,43.034383628986255,66.49017502011363,48.489208506631826,43.034383628986255,0.8333333333333334,6
168,1,87.78951425819022,78.92565711507838,21177.05988272774,121.83146233186565,78.92565711507838,0.5,6
168,2,22.593439741176315,19.783138600647124,43.92151147278358,34.20532031476358,19.783138600647124,1.0,6
169,0,42.26497521090914,30.426959526909418,29850.13108057761,100.87516465903796,30.426959526909418,0.5,6
169,1,19.595956823231198,17.575123219216707,35.61644964830901,33.74315093080267,17.575123219216707,1.0,6
169,2,29.273695946061,23.374276896986117,92.1336138585017,48.45885003643087,23.374276896986117,1.0,6
170,0,73.25454463313632,61.7838879883426,2359.8503443053896,95.98617123037478,61.7838879883426,0.3333333333333333,6
170,1,24.67557429994774,22.12148274242212,33.319814302655054,27.50555397926428,22.12148274242212,0.8333333333333334,6
170,2,17.733834062403325,14.03536700244696,30.381878001906525,22.984385341488586,14.03536700244696,1.0,6
171,0,34.11538415067218,28.59178689744935,138.38286025669404,76.06243608990519,28.59178689744935,1.0,6
171,1,98.81314427500844,93.4117437961914,1157.130961545149,156.27921017439127,93.4117437961914,0.3333333333333333,6
171,2,18.447339960693213,17.33744137343744,296.67323619118986,109.72595541040937,17.33744137343744,0.16666666666666666,6
172,0,52.011776774626355,49.82031753192066,50.58615799062177,69.66369857613337,49.82031753192066,0.8333333333333334,6
172,1,53.67122311995284,52.186571277989,9205.730129735266,103.76999740935491,52.186571277989,0.3333333333333333,6
172,2,27.309111758552117,23.94006551352849,7323.946774221203,53.827495531582,23.94006551352849,0.8333333333333334,6
173,0,61.860949614119825,60.577516622874896,118.22749527233098,73.14363937641858,60.577516622874896,0.6666666666666666,6
173,1,43.20186612876941,40.65482212063217,128.0112243471181,74.48914411339392,40.65482212063217,0.8333333333333334,6
173,2,43.94321926416297,42.396724699964125,176.69068697946105,82.64773189530844,42.396724699964125,0.5,6
