series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
83,2,33.31603156621139,30.515629936550905,69.2957838475925,48.31188462305551,30.515629936550905,1.0,6
84,0,48.430343565791844,45.91569338767343,115.03564282337389,66.94085212791863,45.91569338767343,1.0,6
84,1,71.61781110345342,70.90279064767675,390.0536010562158,124.49874295680348,70.90279064767675,1.0,6
84,2,61.30048645542473,59.81257616446172,569.388295620299,129.96330762291294,59.81257616446172,1.0,6
85,0,55.732586058255706,43.937505226370654,38878.81767807066,106.48202032912326,43.937505226370654,0.5,6
85,1,72.76154789429154,64.68503865056609,33160.66265598701,109.10026295818469,64.68503865056609,0.6666666666666666,6
85,2,93.12655288430693,88.53717613073452,41624.65757895188,163.2685314230542,88.53717613073452,0.5,6
86,0,103.95199289529577,98.4045140463336,806.7744880040601,144.78709521545116,98.4045140463336,0.3333333333333333,6
86,1,84.9215890844668,84.84312099639173,28758.56335888495,169.63830217331355,84.84312099639173,0.0,6
86,2,55.28347689010727,52.07234522964586,20148.8018991422,155.3236227567093,52.07234522964586,0.6666666666666666,6
87,0,28.62847355698941,24.824845435907278,27.18836748234756,28.42248741410924,24.824845435907278,1.0,6
87,1,13.617134983379623,9.986772771600467,18.27708456923499,15.708916849661628,9.986772771600467,1.0,6
87,2,42.98105079696679,42.12577324540896,122.02764522472462,73.47008746401876,42.12577324540896,1.0,6
