model,well_id,window_start,window_end,n_points,rmse,mae,smape
Theta,161515,2022-01-01,2024-12-01,36,334.42875391518805,282.51908013792087,83.89725437290853
Theta,161516,2022-01-01,2024-12-01,36,240.90414334282278,187.5235446765199,75.84334600564667
Theta,161532,2022-01-01,2024-12-01,36,146.1031362161899,109.47651378079954,92.51521029494187
Theta,161577,2022-01-01,2024-12-01,36,80.87832187419096,54.669439682692825,29.12268559392571
Theta,161581,2022-01-01,2024-12-01,36,66.38535496892938,49.70997376879968,25.527929133302727
Theta,161582,2023-01-01,2024-12-01,24,254.24191795485137,210.15419153785933,112.73730393421924
Theta,161583,2023-01-01,2024-12-01,24,163.4159985287361,138.04723855821157,85.6526732152713
Theta,161584,2023-01-01,2024-12-01,24,289.01486573630325,242.77886801074507,115.43424990145468
Theta,161585,2023-01-01,2024-12-01,24,128.69436809082382,103.53646176259527,103.89168308531937
Theta,161604,2022-01-01,2024-12-01,36,147.16899424253572,97.1424251126929,97.53335874530693
Theta,161605,2023-01-01,2024-12-01,24,276.12709510494756,230.97100708837525,137.39797052140898
Theta,161606,2023-01-01,2024-12-01,24,253.0340247406199,203.48904165777222,143.10177725562366
Theta,161607,2023-01-01,2024-12-01,24,191.39664759900734,141.9322691928457,82.22343919220302
Theta,161608,2022-01-01,2024-12-01,36,249.11646743250984,188.5078997547952,74.75716013485142
Theta,161641,2023-01-01,2024-12-01,24,90.21076416289263,54.06088160607967,40.11506278616011
Theta,161654,2023-01-01,2024-12-01,24,61.749582898072056,32.755766658974544,20.29080528210038
Theta,161685,2023-01-01,2024-12-01,24,219.59576554284283,178.4252360639961,122.06574115145168
Theta,161686,2023-01-01,2024-12-01,24,156.10048279440605,122.15429758605565,130.1348009819179
Theta,161687,2023-01-01,2024-12-01,24,260.1312562854592,217.96844914830513,130.46437033451465
Theta,161688,2023-01-01,2024-12-01,24,199.6476067042278,150.62640427859571,78.01541402689138
Theta,161689,2023-01-01,2024-12-01,24,109.95323401957437,85.72103073001081,119.29432444506557
Theta,161690,2023-01-01,2024-12-01,24,213.53895573317746,152.03164751049323,77.48827059479532
Theta,161691,2023-01-01,2024-12-01,24,228.27320159609198,170.43965238718965,115.742264273192
Theta,161692,2023-01-01,2024-12-01,24,79.33759541164986,51.88903486913161,67.2311980327437
Theta,161704,2023-01-01,2024-12-01,24,163.6695702806312,123.51849467710052,92.16715682669633
Theta,161705,2023-01-01,2024-12-01,24,109.07163957136223,85.68300609668205,105.5191009754504
Theta,161706,2023-01-01,2024-12-01,24,145.2947020914879,124.89379368028962,103.99330140584765
Theta,161707,2023-01-01,2024-12-01,24,124.66374942390912,101.52780715080415,100.65303508848417
Theta,161721,2023-01-01,2024-12-01,24,247.28085909271184,206.55273567528448,84.96011641501798
Theta,161722,2023-01-01,2024-12-01,24,239.957697650252,170.16632451662886,109.81458065437323
Theta,161723,2023-01-01,2024-12-01,24,56.79731479226172,47.323205820225475,64.36585984572774
Theta,161774,2023-01-01,2024-12-01,24,151.06905166373556,113.43994667389542,69.65548994519825
Theta,161844,2023-01-01,2024-12-01,24,156.13816492981803,118.90654483803114,121.29459173585224
Theta,161846,2023-01-01,2024-12-01,24,207.19233399704328,166.53468032570206,100.51146227418644
Theta,161847,2023-01-01,2024-12-01,24,163.02957082536616,129.11218829984045,101.37234864481034
Theta,161865,2023-01-01,2024-12-01,24,154.928278704324,121.36308407017309,71.60804721452486
Theta,161866,2023-01-01,2024-12-01,24,308.91648422981206,271.6069422780043,136.41544603260186
Theta,161867,2023-01-01,2024-12-01,24,239.1815775743637,205.8351687059703,124.60494800776753
Theta,161868,2023-01-01,2024-12-01,24,401.0344013907953,339.75189739891624,151.61428704451023
Theta,161915,2023-01-01,2024-12-01,24,117.78174291914341,85.14180628424454,63.638176886497114
Theta,161916,2023-01-01,2024-12-01,24,121.40838836770862,100.60069575150685,101.410238396
Theta,161917,2023-01-01,2024-12-01,24,94.48695805657667,79.67023282980803,115.76644179947203
Theta,161918,2023-01-01,2024-12-01,24,170.86415539945918,151.85315196430267,131.26486894188648
Theta,161932,2023-01-01,2024-12-01,24,137.77810160374443,118.44664584924749,115.42153209776374
Theta,161933,2023-01-01,2024-12-01,24,141.48465207360226,111.03563029258282,68.033465867525
Theta,161934,2023-01-01,2024-12-01,24,197.76394640487575,165.20663840029485,136.42343252335945
Theta,161935,2023-01-01,2024-12-01,24,127.61341847073008,111.4514436205443,53.785960992765155
Theta,161948,2023-01-01,2024-12-01,24,215.3673915206951,170.03672422519674,87.3300231956295
Theta,161949,2023-01-01,2024-12-01,24,161.05329460042356,131.20328441036366,59.412354052666444
Theta,161950,2023-01-01,2024-12-01,24,149.76681202069386,113.94728140113102,64.36124722533397
Theta,161951,2023-01-01,2024-12-01,24,170.05835745375614,140.33446182385208,37.831405292893685
Theta,161953,2023-01-01,2024-12-01,24,123.8245592639674,101.7550726017392,67.94660600554869
Theta,161954,2023-01-01,2024-12-01,24,146.89710293159277,126.36558550382183,75.63013122907934
Theta,161955,2023-01-01,2024-12-01,24,179.2001742458024,140.22811891180322,111.35526707401205
Theta,162001,2023-01-01,2024-12-01,24,286.15824552337165,241.24254718951246,44.497520411262066
Theta,162024,2023-01-01,2024-12-01,24,481.6506522689485,400.8535740243355,76.28344503838372
Theta,162025,2023-01-01,2024-12-01,24,287.9005228174551,245.20999955650692,94.13742563984215
Theta,162026,2023-01-01,2024-12-01,24,496.5667638350068,432.83201872119076,103.26225430358885
Theta,162027,2023-01-01,2024-12-01,24,322.95151591436525,281.8981211623788,92.14533934447395
Theta,162028,2023-01-01,2024-12-01,24,509.2293684710729,454.06068458722456,85.80710201966811
Theta,162029,2023-01-01,2024-12-01,24,65.7004535881473,58.15408151672801,61.30298062030593
Theta,162030,2023-01-01,2024-12-01,24,258.6750986768042,231.91968308277418,64.19047085567995
Theta,162080,2023-01-01,2024-12-01,24,202.79809162089165,157.8708201519983,76.59336080380129
Theta,162081,2023-01-01,2024-12-01,24,266.53414094469736,227.74325796902363,119.35846119866058
Theta,162082,2023-01-01,2024-12-01,24,114.22268451566418,100.52793733591159,84.5390882381752
Theta,162083,2023-01-01,2024-12-01,24,126.84303905263461,105.70241615804566,78.63765964713075
Theta,162085,2023-01-01,2024-12-01,24,196.04964756689665,160.968364526321,109.98999462403026
